DataValue,LocalDateTime,UTCOffset,DateTimeUTC,SiteCode,VariableCode,MethodCode,SourceCode,QualityControlLevelCode
748.232,2011-08-04 12:00,-3,2011-08-04 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.222,2011-08-05 12:00,-3,2011-08-05 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.211,2011-08-06 12:00,-3,2011-08-06 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.201,2011-08-07 12:00,-3,2011-08-07 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.191,2011-08-08 12:00,-3,2011-08-08 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.181,2011-08-09 12:00,-3,2011-08-09 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.171,2011-08-10 12:00,-3,2011-08-10 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.161,2011-08-11 12:00,-3,2011-08-11 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.151,2011-08-12 12:00,-3,2011-08-12 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.141,2011-08-13 12:00,-3,2011-08-13 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.13,2011-08-14 12:00,-3,2011-08-14 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.12,2011-08-15 12:00,-3,2011-08-15 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.11,2011-08-16 12:00,-3,2011-08-16 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.1,2011-08-17 12:00,-3,2011-08-17 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.09,2011-08-18 12:00,-3,2011-08-18 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.08,2011-08-19 12:00,-3,2011-08-19 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.07,2011-08-20 12:00,-3,2011-08-20 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.06,2011-08-21 12:00,-3,2011-08-21 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.05,2011-08-22 12:00,-3,2011-08-22 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.041,2011-08-23 12:00,-3,2011-08-23 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.031,2011-08-24 12:00,-3,2011-08-24 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.021,2011-08-25 12:00,-3,2011-08-25 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.012,2011-08-26 12:00,-3,2011-08-26 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.002,2011-08-27 12:00,-3,2011-08-27 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.993,2011-08-28 12:00,-3,2011-08-28 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.984,2011-08-29 12:00,-3,2011-08-29 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.974,2011-08-30 12:00,-3,2011-08-30 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.965,2011-08-31 12:00,-3,2011-08-31 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.956,2011-09-01 12:00,-3,2011-09-01 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.946,2011-09-02 12:00,-3,2011-09-02 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.937,2011-09-03 12:00,-3,2011-09-03 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.928,2011-09-04 12:00,-3,2011-09-04 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.918,2011-09-05 12:00,-3,2011-09-05 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.909,2011-09-06 12:00,-3,2011-09-06 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.9,2011-09-07 12:00,-3,2011-09-07 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.89,2011-09-08 12:00,-3,2011-09-08 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.881,2011-09-09 12:00,-3,2011-09-09 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.871,2011-09-10 12:00,-3,2011-09-10 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.861,2011-09-11 12:00,-3,2011-09-11 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.851,2011-09-12 12:00,-3,2011-09-12 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.841,2011-09-13 12:00,-3,2011-09-13 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.831,2011-09-14 12:00,-3,2011-09-14 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.821,2011-09-15 12:00,-3,2011-09-15 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.81,2011-09-16 12:00,-3,2011-09-16 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.8,2011-09-17 12:00,-3,2011-09-17 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.789,2011-09-18 12:00,-3,2011-09-18 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.779,2011-09-19 12:00,-3,2011-09-19 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.769,2011-09-20 12:00,-3,2011-09-20 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.758,2011-09-21 12:00,-3,2011-09-21 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.748,2011-09-22 12:00,-3,2011-09-22 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.738,2011-09-23 12:00,-3,2011-09-23 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.728,2011-09-24 12:00,-3,2011-09-24 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.718,2011-09-25 12:00,-3,2011-09-25 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.709,2011-09-26 12:00,-3,2011-09-26 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.7,2011-09-27 12:00,-3,2011-09-27 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.691,2011-09-28 12:00,-3,2011-09-28 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.682,2011-09-29 12:00,-3,2011-09-29 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.674,2011-09-30 12:00,-3,2011-09-30 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.667,2011-10-01 12:00,-3,2011-10-01 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.659,2011-10-02 12:00,-3,2011-10-02 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.652,2011-10-03 12:00,-3,2011-10-03 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.645,2011-10-04 12:00,-3,2011-10-04 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.638,2011-10-05 12:00,-3,2011-10-05 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.631,2011-10-06 12:00,-3,2011-10-06 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.625,2011-10-07 12:00,-3,2011-10-07 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.618,2011-10-08 12:00,-3,2011-10-08 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.612,2011-10-09 12:00,-3,2011-10-09 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.605,2011-10-10 12:00,-3,2011-10-10 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.598,2011-10-11 12:00,-3,2011-10-11 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.592,2011-10-12 12:00,-3,2011-10-12 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.585,2011-10-13 12:00,-3,2011-10-13 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.578,2011-10-14 12:00,-3,2011-10-14 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.571,2011-10-15 12:00,-3,2011-10-15 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.564,2011-10-16 12:00,-3,2011-10-16 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.557,2011-10-17 12:00,-3,2011-10-17 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.549,2011-10-18 12:00,-3,2011-10-18 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.541,2011-10-19 12:00,-3,2011-10-19 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.532,2011-10-20 12:00,-3,2011-10-20 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.524,2011-10-21 12:00,-3,2011-10-21 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.515,2011-10-22 12:00,-3,2011-10-22 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.506,2011-10-23 12:00,-3,2011-10-23 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.497,2011-10-24 12:00,-3,2011-10-24 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.487,2011-10-25 12:00,-3,2011-10-25 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.478,2011-10-26 12:00,-3,2011-10-26 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.468,2011-10-27 12:00,-3,2011-10-27 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.459,2011-10-28 12:00,-3,2011-10-28 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.45,2011-10-29 12:00,-3,2011-10-29 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.441,2011-10-30 12:00,-3,2011-10-30 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.432,2011-10-31 12:00,-3,2011-10-31 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.423,2011-11-01 12:00,-3,2011-11-01 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.415,2011-11-02 12:00,-3,2011-11-02 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.407,2011-11-03 12:00,-3,2011-11-03 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.4,2011-11-04 12:00,-3,2011-11-04 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.393,2011-11-05 12:00,-3,2011-11-05 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.386,2011-11-06 12:00,-3,2011-11-06 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.38,2011-11-07 12:00,-3,2011-11-07 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.375,2011-11-08 12:00,-3,2011-11-08 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.37,2011-11-09 12:00,-3,2011-11-09 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.367,2011-11-10 12:00,-3,2011-11-10 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.363,2011-11-11 12:00,-3,2011-11-11 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.36,2011-11-12 12:00,-3,2011-11-12 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.358,2011-11-13 12:00,-3,2011-11-13 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.356,2011-11-14 12:00,-3,2011-11-14 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.354,2011-11-15 12:00,-3,2011-11-15 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.352,2011-11-16 12:00,-3,2011-11-16 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.35,2011-11-17 12:00,-3,2011-11-17 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.348,2011-11-18 12:00,-3,2011-11-18 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.346,2011-11-19 12:00,-3,2011-11-19 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.343,2011-11-20 12:00,-3,2011-11-20 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.339,2011-11-21 12:00,-3,2011-11-21 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.335,2011-11-22 12:00,-3,2011-11-22 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.331,2011-11-23 12:00,-3,2011-11-23 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.325,2011-11-24 12:00,-3,2011-11-24 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.319,2011-11-25 12:00,-3,2011-11-25 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.312,2011-11-26 12:00,-3,2011-11-26 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.305,2011-11-27 12:00,-3,2011-11-27 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.298,2011-11-28 12:00,-3,2011-11-28 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.292,2011-11-29 12:00,-3,2011-11-29 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.286,2011-11-30 12:00,-3,2011-11-30 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.281,2011-12-01 12:00,-3,2011-12-01 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.277,2011-12-02 12:00,-3,2011-12-02 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.274,2011-12-03 12:00,-3,2011-12-03 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.272,2011-12-04 12:00,-3,2011-12-04 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.273,2011-12-05 12:00,-3,2011-12-05 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.275,2011-12-06 12:00,-3,2011-12-06 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.279,2011-12-07 12:00,-3,2011-12-07 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.286,2011-12-08 12:00,-3,2011-12-08 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.296,2011-12-09 12:00,-3,2011-12-09 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.307,2011-12-10 12:00,-3,2011-12-10 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.32,2011-12-11 12:00,-3,2011-12-11 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.334,2011-12-12 12:00,-3,2011-12-12 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.35,2011-12-13 12:00,-3,2011-12-13 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.366,2011-12-14 12:00,-3,2011-12-14 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.383,2011-12-15 12:00,-3,2011-12-15 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.4,2011-12-16 12:00,-3,2011-12-16 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.418,2011-12-17 12:00,-3,2011-12-17 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.435,2011-12-18 12:00,-3,2011-12-18 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.452,2011-12-19 12:00,-3,2011-12-19 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.468,2011-12-20 12:00,-3,2011-12-20 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.484,2011-12-21 12:00,-3,2011-12-21 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.498,2011-12-22 12:00,-3,2011-12-22 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.511,2011-12-23 12:00,-3,2011-12-23 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.524,2011-12-24 12:00,-3,2011-12-24 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.536,2011-12-25 12:00,-3,2011-12-25 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.547,2011-12-26 12:00,-3,2011-12-26 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.557,2011-12-27 12:00,-3,2011-12-27 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.567,2011-12-28 12:00,-3,2011-12-28 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.577,2011-12-29 12:00,-3,2011-12-29 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.586,2011-12-30 12:00,-3,2011-12-30 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.595,2011-12-31 12:00,-3,2011-12-31 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.603,2012-01-01 12:00,-3,2012-01-01 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.612,2012-01-02 12:00,-3,2012-01-02 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.62,2012-01-03 12:00,-3,2012-01-03 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.628,2012-01-04 12:00,-3,2012-01-04 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.636,2012-01-05 12:00,-3,2012-01-05 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.644,2012-01-06 12:00,-3,2012-01-06 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.653,2012-01-07 12:00,-3,2012-01-07 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.661,2012-01-08 12:00,-3,2012-01-08 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.67,2012-01-09 12:00,-3,2012-01-09 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.679,2012-01-10 12:00,-3,2012-01-10 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.689,2012-01-11 12:00,-3,2012-01-11 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.699,2012-01-12 12:00,-3,2012-01-12 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.71,2012-01-13 12:00,-3,2012-01-13 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.721,2012-01-14 12:00,-3,2012-01-14 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.733,2012-01-15 12:00,-3,2012-01-15 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.747,2012-01-16 12:00,-3,2012-01-16 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.761,2012-01-17 12:00,-3,2012-01-17 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.776,2012-01-18 12:00,-3,2012-01-18 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.793,2012-01-19 12:00,-3,2012-01-19 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.811,2012-01-20 12:00,-3,2012-01-20 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.831,2012-01-21 12:00,-3,2012-01-21 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.852,2012-01-22 12:00,-3,2012-01-22 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.875,2012-01-23 12:00,-3,2012-01-23 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.9,2012-01-24 12:00,-3,2012-01-24 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.927,2012-01-25 12:00,-3,2012-01-25 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.956,2012-01-26 12:00,-3,2012-01-26 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
747.987,2012-01-27 12:00,-3,2012-01-27 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.019,2012-01-28 12:00,-3,2012-01-28 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.053,2012-01-29 12:00,-3,2012-01-29 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.087,2012-01-30 12:00,-3,2012-01-30 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.121,2012-01-31 12:00,-3,2012-01-31 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.156,2012-02-01 12:00,-3,2012-02-01 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.19,2012-02-02 12:00,-3,2012-02-02 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.224,2012-02-03 12:00,-3,2012-02-03 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.256,2012-02-04 12:00,-3,2012-02-04 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.287,2012-02-05 12:00,-3,2012-02-05 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.316,2012-02-06 12:00,-3,2012-02-06 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.343,2012-02-07 12:00,-3,2012-02-07 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.367,2012-02-08 12:00,-3,2012-02-08 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.389,2012-02-09 12:00,-3,2012-02-09 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.408,2012-02-10 12:00,-3,2012-02-10 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.424,2012-02-11 12:00,-3,2012-02-11 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.438,2012-02-12 12:00,-3,2012-02-12 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.45,2012-02-13 12:00,-3,2012-02-13 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.46,2012-02-14 12:00,-3,2012-02-14 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.468,2012-02-15 12:00,-3,2012-02-15 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.475,2012-02-16 12:00,-3,2012-02-16 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.48,2012-02-17 12:00,-3,2012-02-17 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.484,2012-02-18 12:00,-3,2012-02-18 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.487,2012-02-19 12:00,-3,2012-02-19 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.49,2012-02-20 12:00,-3,2012-02-20 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.491,2012-02-21 12:00,-3,2012-02-21 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.493,2012-02-22 12:00,-3,2012-02-22 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.494,2012-02-23 12:00,-3,2012-02-23 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.495,2012-02-24 12:00,-3,2012-02-24 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.497,2012-02-25 12:00,-3,2012-02-25 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.499,2012-02-26 12:00,-3,2012-02-26 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.502,2012-02-27 12:00,-3,2012-02-27 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.505,2012-02-28 12:00,-3,2012-02-28 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.51,2012-02-29 12:00,-3,2012-02-29 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.515,2012-03-01 12:00,-3,2012-03-01 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.522,2012-03-02 12:00,-3,2012-03-02 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.529,2012-03-03 12:00,-3,2012-03-03 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.537,2012-03-04 12:00,-3,2012-03-04 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.545,2012-03-05 12:00,-3,2012-03-05 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.553,2012-03-06 12:00,-3,2012-03-06 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.56,2012-03-07 12:00,-3,2012-03-07 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.567,2012-03-08 12:00,-3,2012-03-08 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.573,2012-03-09 12:00,-3,2012-03-09 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.578,2012-03-10 12:00,-3,2012-03-10 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.582,2012-03-11 12:00,-3,2012-03-11 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.583,2012-03-12 12:00,-3,2012-03-12 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.583,2012-03-13 12:00,-3,2012-03-13 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.58,2012-03-14 12:00,-3,2012-03-14 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.575,2012-03-15 12:00,-3,2012-03-15 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.568,2012-03-16 12:00,-3,2012-03-16 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.558,2012-03-17 12:00,-3,2012-03-17 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.547,2012-03-18 12:00,-3,2012-03-18 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.534,2012-03-19 12:00,-3,2012-03-19 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.519,2012-03-20 12:00,-3,2012-03-20 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.504,2012-03-21 12:00,-3,2012-03-21 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.487,2012-03-22 12:00,-3,2012-03-22 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.47,2012-03-23 12:00,-3,2012-03-23 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.452,2012-03-24 12:00,-3,2012-03-24 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.434,2012-03-25 12:00,-3,2012-03-25 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.416,2012-03-26 12:00,-3,2012-03-26 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.399,2012-03-27 12:00,-3,2012-03-27 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.382,2012-03-28 12:00,-3,2012-03-28 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.365,2012-03-29 12:00,-3,2012-03-29 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.35,2012-03-30 12:00,-3,2012-03-30 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.335,2012-03-31 12:00,-3,2012-03-31 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.321,2012-04-01 12:00,-3,2012-04-01 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.307,2012-04-02 12:00,-3,2012-04-02 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
748.294,2012-04-03 12:00,-3,2012-04-03 09:00,W5,GWL,GWL-DD-MN-AUT,LHC,CC
